Land use,Scenario,Direction,Gen,Rep,X,Y,Proportion,Male
NLU,C85,WE,3,7,263734,5135184,0.8092,0
NLU,C85,WE,3,7,214709,5132224,0,0
NLU,C85,WE,3,7,236347,5149218,0.1987,0
NLU,C85,WE,3,7,258311,5118722,0.6883,0
NLU,C85,WE,3,7,221645,5136149,0,0
NLU,C85,WE,3,7,216955,5124447,0,1
NLU,C85,WE,3,7,215397,5131899,0,1
NLU,C85,WE,3,8,222338,5132734,0,0
NLU,C85,WE,3,8,225384,5142074,0,0
NLU,C85,WE,3,8,217077,5134501,0,0
NLU,C85,WE,3,8,217705,5134503,0,1
NLU,C85,WE,3,8,213933,5134428,0,1
NLU,C85,WE,3,8,244616,5143524,0.383,1
NLU,C85,WE,3,8,218720,5133048,0,1
NLU,C85,WE,3,9,221935,5142554,0,0
NLU,C85,WE,3,9,217746,5139792,0,0
NLU,C85,WE,3,9,220569,5141184,0,0
NLU,C85,WE,3,9,227148,5128077,0,0
NLU,C85,WE,3,9,239358,5131278,0.2658,0
NLU,C85,WE,3,9,217368,5134679,0,1
NLU,C85,WE,3,9,225738,5129143,0,1
NLU,C85,WE,3,0,228868,5123973,0.03195,0
NLU,C85,WE,3,0,253543,5125091,0.582,0
NLU,C85,WE,3,0,228953,5134794,0.03384,0
NLU,C85,WE,3,0,246850,5144602,0.4328,0
NLU,C85,WE,3,0,216052,5129810,0,1
NLU,C85,WE,3,0,219948,5141471,0,1
NLU,C85,WE,3,0,232213,5145258,0.1065,1
NLU,C85,WE,3,0,234710,5142619,0.1622,1
NLU,Hist,WE,3,4,221811,5140833,0,0
NLU,Hist,WE,3,4,221527,5140929,0,0
NLU,Hist,WE,3,4,222178,5141881,0,1
NLU,Hist,WE,3,5,217508,5128968,0,0
NLU,Hist,WE,3,5,228159,5147412,0.01614,0
NLU,Hist,WE,3,5,228281,5135927,0.01886,1
NLU,Hist,WE,3,5,223925,5134461,0,1
NLU,Hist,WE,3,5,238354,5131610,0.2434,1
NLU,Hist,WE,3,5,224132,5134557,0,1
NLU,Hist,WE,3,5,236891,5145439,0.2108,1
NLU,Hist,WE,3,5,219039,5134632,0,1
NLU,Hist,WE,3,6,231147,5129656,0.08275,0
NLU,Hist,WE,3,6,242573,5126682,0.3375,0
NLU,Hist,WE,3,6,217992,5128357,0,0
NLU,Hist,WE,3,6,235099,5122697,0.1709,1
NLU,Hist,WE,3,6,217300,5138392,0,1
NLU,Hist,WE,3,6,222154,5140698,0,1
NLU,Hist,WE,3,6,215930,5134012,0,1
NLU,Hist,WE,3,6,229611,5126876,0.04851,1
NLU,Hist,WE,3,7,243327,5133536,0.3543,0
NLU,Hist,WE,3,7,215909,5123944,0,0
NLU,Hist,WE,3,7,226568,5135647,0,0
NLU,Hist,WE,3,7,254250,5119885,0.5978,0
NLU,Hist,WE,3,7,225859,5135369,0,0
NLU,Hist,WE,3,7,227632,5142709,0.004392,0
NLU,Hist,WE,3,7,236793,5114901,0.2086,1
NLU,Hist,WE,3,7,229288,5144517,0.04131,1
NLU,Hist,WE,3,8,220067,5135969,0,0
NLU,Hist,WE,3,8,235890,5138933,0.1885,0
NLU,Hist,WE,3,8,227509,5133881,0.00165,0
NLU,Hist,WE,3,8,222809,5133771,0,0
NLU,Hist,WE,3,8,216211,5133111,0,0
NLU,Hist,WE,3,8,215604,5136752,0,0
NLU,Hist,WE,3,8,239933,5140210,0.2786,1
NLU,Hist,WE,3,8,216386,5133438,0,1
NLU,Hist,WE,3,8,240378,5140832,0.2885,1
NLU,Hist,WE,3,9,222023,5143830,0,0
NLU,Hist,WE,3,9,222519,5126834,0,0
NLU,Hist,WE,3,9,241056,5141090,0.3037,1
NLU,Hist,WE,3,9,222428,5127960,0,1
NLU,Hist,WE,3,0,221471,5140756,0,0
NLU,Hist,WE,3,0,227688,5135210,0.00564,0
NLU,Hist,WE,3,0,233833,5141744,0.1426,0
NLU,Hist,WE,3,0,218077,5123143,0,0
NLU,Hist,WE,3,0,220228,5140665,0,0
NLU,Hist,WE,3,0,232857,5137082,0.1209,0
NLU,Hist,WE,3,0,223374,5140801,0,1
LU,C45,EW,4,4,271330,5138302,0.02145,0
LU,C45,EW,4,4,270255,5127232,0.04541,0
LU,C45,EW,4,4,279397,5114040,0,1
LU,C45,EW,4,4,273956,5112955,0,1
LU,C45,EW,4,5,264308,5132345,0.178,0
LU,C45,EW,4,5,277446,5118982,0,0
LU,C45,EW,4,5,269505,5145613,0.06213,0
LU,C45,EW,4,5,248472,5131710,0.531,0
LU,C45,EW,4,5,242968,5126259,0.6537,1
LU,C45,EW,4,5,279503,5114402,0,1
LU,C45,EW,4,6,238852,5134111,0.7455,0
LU,C45,EW,4,6,274181,5119803,0,0
LU,C45,EW,4,6,272589,5127972,0,0
LU,C45,EW,4,6,283902,5128232,0,1
LU,C45,EW,4,6,270609,5145909,0.03752,1
LU,C45,EW,4,7,278599,5135430,0,0
LU,C45,EW,4,7,244446,5139947,0.6208,1
LU,C45,EW,4,7,271822,5127617,0.01048,1
LU,C45,EW,4,7,272239,5138552,0.001182,1
LU,C45,EW,4,7,260467,5132271,0.2636,1
LU,C45,EW,4,7,271734,5131668,0.01244,1
LU,C45,EW,4,7,268785,5138328,0.07818,1
LU,C45,EW,4,8,279345,5118512,0,0
LU,C45,EW,4,8,272712,5119123,0,0
LU,C45,EW,4,8,275444,5126673,0,0
LU,C45,EW,4,8,274362,5127440,0,1
LU,C45,EW,4,8,268111,5138249,0.09321,1
LU,C45,EW,4,8,270100,5126676,0.04887,1
LU,C45,EW,4,9,264834,5133290,0.1663,0
LU,C45,EW,4,9,278132,5118047,0,0
LU,C45,EW,4,9,272487,5139062,0,0
LU,C45,EW,4,9,272032,5137850,0.005796,1
LU,C45,EW,4,9,279720,5118379,0,1
LU,C45,EW,4,9,277623,5119080,0,1
LU,C45,EW,4,9,276740,5135760,0,1
LU,C45,EW,4,0,273471,5131615,0,0
LU,C45,EW,4,0,274510,5114267,0,0
LU,C45,EW,4,0,265798,5112127,0.1448,0
LU,C45,EW,4,0,279218,5118290,0,0
LU,C45,EW,4,0,278866,5114868,0,1
LU,C45,EW,4,0,277926,5119429,0,1
LU,C45,EW,4,0,233093,5111912,0.8739,1
LU,C45,EW,4,0,272166,5128277,0.002809,1
LU,C85,EW,4,4,278628,5118200,0,0
LU,C85,EW,4,4,278660,5135509,0,0
LU,C85,EW,4,4,271234,5137441,0.02359,0
LU,C85,EW,4,4,273243,5113339,0,0
LU,C85,EW,4,4,279171,5113719,0,0
LU,C85,EW,4,4,263800,5137546,0.1893,0
LU,C85,EW,4,4,260037,5131667,0.2732,1
LU,C85,EW,4,5,252244,5136344,0.4469,0
LU,C85,EW,4,5,280237,5117381,0,0
LU,C85,EW,4,5,272787,5122153,0,0
LU,C85,EW,4,5,280509,5114339,0,0
LU,C85,EW,4,5,279090,5131710,0,0
LU,C85,EW,4,6,282711,5129079,0,1
LU,C85,EW,4,6,252979,5125209,0.4305,1
LU,C85,EW,4,6,274402,5119625,0,1
LU,C85,EW,4,6,264422,5132392,0.1754,1
LU,C85,EW,4,7,272112,5129871,0.004013,0
LU,C85,EW,4,7,279310,5113644,0,0
LU,C85,EW,4,7,280188,5114435,0,0
LU,C85,EW,4,7,268887,5123600,0.07591,1
LU,C85,EW,4,7,238240,5118180,0.7591,1
LU,C85,EW,4,7,280548,5119613,0,1
LU,C85,EW,4,7,259528,5131091,0.2845,1
LU,C85,EW,4,7,279448,5114428,0,1
LU,C85,EW,4,8,272474,5138662,0,0
LU,C85,EW,4,8,273133,5126579,0,0
LU,C85,EW,4,8,284061,5127701,0,0
LU,C85,EW,4,8,284093,5128694,0,1
LU,C85,EW,4,9,270136,5127709,0.04806,0
LU,C85,EW,4,9,277821,5119281,0,0
LU,C85,EW,4,9,272002,5137880,0.006465,0
LU,C85,EW,4,9,269816,5126427,0.0552,0
LU,C85,EW,4,9,275414,5126456,0,1
LU,C85,EW,4,9,257178,5116850,0.3369,1
LU,C85,EW,4,0,273981,5127461,0,0
LU,C85,EW,4,0,279131,5114655,0,1
LU,C85,EW,4,0,264370,5133579,0.1766,1
LU,C85,EW,4,0,273130,5120418,0,1
LU,C85,EW,4,0,273625,5128054,0,1
LU,C85,EW,4,0,273439,5113240,0,1
LU,C85,EW,4,0,263434,5130458,0.1975,1
LU,Hist,EW,4,4,273782,5128290,0,0
LU,Hist,EW,4,4,278549,5134830,0,0
LU,Hist,EW,4,4,273868,5113528,0,0
LU,Hist,EW,4,4,283435,5130665,0,0
LU,Hist,EW,4,4,279673,5114333,0,0
LU,Hist,EW,4,4,279962,5113952,0,1
LU,Hist,EW,4,4,259735,5135607,0.2799,1
LU,Hist,EW,4,4,250743,5128666,0.4804,1
LU,Hist,EW,4,5,250366,5120110,0.4888,0
LU,Hist,EW,4,5,283682,5127508,0,0
LU,Hist,EW,4,5,278809,5118150,0,1
LU,Hist,EW,4,5,280246,5114238,0,1
LU,Hist,EW,4,5,253954,5138238,0.4088,1
LU,Hist,EW,4,6,279102,5118535,0,0
LU,Hist,EW,4,7,264326,5134148,0.1776,0
LU,Hist,EW,4,7,269093,5128356,0.07132,0
LU,Hist,EW,4,7,269113,5132082,0.07087,0
LU,Hist,EW,4,7,235045,5116177,0.8303,1
LU,Hist,EW,4,7,268351,5123073,0.08786,1
LU,Hist,EW,4,8,241835,5131080,0.679,0
LU,Hist,EW,4,8,275897,5135858,0,0
LU,Hist,EW,4,8,275444,5126580,0,0
LU,Hist,EW,4,8,278576,5118857,0,1
LU,Hist,EW,4,8,285001,5129730,0,1
LU,Hist,EW,4,9,274825,5139524,0,0
LU,Hist,EW,4,9,266374,5112132,0.1319,0
LU,Hist,EW,4,9,277905,5135140,0,0
LU,Hist,EW,4,9,278816,5118782,0,0
LU,Hist,EW,4,9,275207,5138243,0,1
LU,Hist,EW,4,9,279746,5118985,0,1
LU,Hist,EW,4,0,275417,5114357,0,0
LU,Hist,EW,4,0,264621,5134423,0.171,0
LU,Hist,EW,4,0,279535,5113562,0,0
LU,Hist,EW,4,0,280379,5115388,0,0
LU,Hist,EW,4,0,263751,5131957,0.1904,0
LU,Hist,EW,4,0,279545,5114785,0,0
LU,Hist,EW,4,0,274919,5136352,0,0
LU,Hist,EW,4,0,270564,5127808,0.03852,1
NLU,C45,EW,4,4,235214,5139741,0.8266,0
NLU,C45,EW,4,4,247426,5115391,0.5543,0
NLU,C45,EW,4,4,279056,5132360,0,0
NLU,C45,EW,4,4,279644,5117676,0,0
NLU,C45,EW,4,4,278944,5135414,0,0
NLU,C45,EW,4,4,271278,5146135,0.02261,0
NLU,C45,EW,4,4,279876,5114608,0,1
NLU,C45,EW,4,5,279458,5114176,0,0
NLU,C45,EW,4,5,274209,5113386,0,0
NLU,C45,EW,4,5,265762,5133316,0.1456,0
NLU,C45,EW,4,5,283154,5122904,0,0
NLU,C45,EW,4,5,279638,5114907,0,1
NLU,C45,EW,4,5,283590,5123239,0,1
NLU,C45,EW,4,6,253250,5117980,0.4245,0
NLU,C45,EW,4,6,254912,5140471,0.3875,1
NLU,C45,EW,4,6,271202,5127112,0.0243,1
NLU,C45,EW,4,7,260965,5118780,0.2525,0
NLU,C45,EW,4,7,273230,5131285,0,0
NLU,C45,EW,4,7,271772,5127977,0.01159,0
NLU,C45,EW,4,7,278935,5134780,0,0
NLU,C45,EW,4,7,269287,5132003,0.06699,0
NLU,C45,EW,4,7,266734,5133316,0.1239,0
NLU,C45,EW,4,7,271724,5130860,0.01266,0
NLU,C45,EW,4,7,273800,5139921,0,1
NLU,C45,EW,4,8,267430,5127896,0.1084,0
NLU,C45,EW,4,8,271921,5138111,0.008271,0
NLU,C45,EW,4,8,274822,5138414,0,1
NLU,C45,EW,4,8,269505,5145281,0.06213,1
NLU,C45,EW,4,8,284161,5128862,0,1
NLU,C45,EW,4,9,273248,5139113,0,0
NLU,C45,EW,4,9,280375,5119624,0,0
NLU,C45,EW,4,9,278543,5118052,0,0
NLU,C45,EW,4,9,275736,5135640,0,1
NLU,C45,EW,4,0,280129,5117625,0,0
NLU,C45,EW,4,0,274209,5113247,0,0
NLU,C45,EW,4,0,272894,5130120,0,0
NLU,C45,EW,4,0,281402,5116171,0,0
NLU,C45,EW,4,0,280034,5116720,0,0
NLU,C45,EW,4,0,278995,5114230,0,0
NLU,C45,EW,4,0,278970,5117269,0,1
NLU,C45,EW,4,0,265415,5133224,0.1533,1
NLU,C45,EW,4,0,274394,5113983,0,1
NLU,C45,EW,4,0,279516,5114815,0,1
NLU,C85,EW,4,4,279241,5135143,0,0
NLU,C85,EW,4,4,271999,5137448,0.006532,0
NLU,C85,EW,4,4,278358,5132307,0,1
NLU,C85,EW,4,4,217306,5132704,1.226,1
NLU,C85,EW,4,4,279183,5115032,0,1
NLU,C85,EW,4,4,273495,5124622,0,1
NLU,C85,EW,4,4,273801,5113356,0,1
NLU,C85,EW,4,4,250530,5121237,0.4851,1
NLU,C85,EW,4,5,239380,5122197,0.7337,0
NLU,C85,EW,4,5,226805,5146994,1.014,0
NLU,C85,EW,4,5,279119,5114705,0,0
NLU,C85,EW,4,5,272910,5122417,0,0
NLU,C85,EW,4,5,273855,5121121,0,0
NLU,C85,EW,4,5,269505,5123420,0.06213,0
NLU,C85,EW,4,5,247533,5133332,0.552,1
NLU,C85,EW,4,6,273542,5127839,0,0
NLU,C85,EW,4,6,230296,5128683,0.9362,0
NLU,C85,EW,4,6,239053,5133548,0.741,1
NLU,C85,EW,4,6,284571,5129222,0,1
NLU,C85,EW,4,6,255440,5141165,0.3757,1
NLU,C85,EW,4,6,270337,5127582,0.04358,1
NLU,C85,EW,4,6,264418,5133327,0.1755,1
NLU,C85,EW,4,7,260286,5119565,0.2677,0
NLU,C85,EW,4,7,274970,5114834,0,0
NLU,C85,EW,4,7,260539,5135295,0.262,1
NLU,C85,EW,4,7,274068,5139931,0,1
NLU,C85,EW,4,7,269646,5131721,0.05899,1
NLU,C85,EW,4,8,267863,5143204,0.09874,1
NLU,C85,EW,4,8,269799,5145661,0.05558,1
NLU,C85,EW,4,8,257067,5116675,0.3394,1
NLU,C85,EW,4,8,248860,5135409,0.5224,1
NLU,C85,EW,4,8,272538,5138688,0,1
NLU,C85,EW,4,9,279589,5117624,0,0
NLU,C85,EW,4,9,277801,5119371,0,0
NLU,C85,EW,4,9,270219,5128226,0.04621,0
NLU,C85,EW,4,9,279495,5119111,0,1
NLU,C85,EW,4,9,279318,5118757,0,1
NLU,C85,EW,4,0,264851,5133636,0.1659,0
NLU,C85,EW,4,0,276066,5135568,0,0
NLU,C85,EW,4,0,268990,5127669,0.07361,0
NLU,C85,EW,4,0,280029,5115695,0,1
NLU,C85,EW,4,0,269533,5132674,0.06151,1
NLU,C85,EW,4,0,269700,5129008,0.05778,1
NLU,C85,EW,4,0,272810,5131152,0,1
NLU,C85,EW,4,0,272194,5128605,0.002185,1
NLU,Hist,EW,4,4,237872,5145692,0.7673,0
NLU,Hist,EW,4,4,279510,5114350,0,0
NLU,Hist,EW,4,4,248716,5138279,0.5256,0
NLU,Hist,EW,4,4,280261,5114050,0,0
NLU,Hist,EW,4,4,264807,5132474,0.1669,0
NLU,Hist,EW,4,5,278874,5114741,0,0
NLU,Hist,EW,4,5,272133,5138380,0.003545,0
NLU,Hist,EW,4,5,280506,5114248,0,1
NLU,Hist,EW,4,5,249154,5141831,0.5158,1
NLU,Hist,EW,4,5,238691,5120454,0.7491,1
NLU,Hist,EW,4,6,252458,5135881,0.4422,0
NLU,Hist,EW,4,6,254334,5124767,0.4003,0
NLU,Hist,EW,4,6,252983,5139708,0.4305,0
NLU,Hist,EW,4,6,272351,5142865,0,1
NLU,Hist,EW,4,6,232507,5112731,0.8869,1
NLU,Hist,EW,4,6,285346,5126842,0,1
NLU,Hist,EW,4,7,271997,5131194,0.006576,0
NLU,Hist,EW,4,7,277824,5134385,0,0
NLU,Hist,EW,4,7,260944,5118747,0.253,0
NLU,Hist,EW,4,7,270536,5128460,0.03915,1
NLU,Hist,EW,4,7,262948,5130942,0.2083,1
NLU,Hist,EW,4,7,264897,5131861,0.1649,1
NLU,Hist,EW,4,8,226856,5137888,1.013,0
NLU,Hist,EW,4,8,273048,5138903,0,0
NLU,Hist,EW,4,8,242181,5135931,0.6713,0
NLU,Hist,EW,4,8,279616,5117633,0,0
NLU,Hist,EW,4,8,250531,5120295,0.4851,0
NLU,Hist,EW,4,8,249100,5142541,0.517,1
NLU,Hist,EW,4,8,238132,5149979,0.7615,1
NLU,Hist,EW,4,8,275756,5126555,0,1
NLU,Hist,EW,4,9,276551,5135793,0,0
NLU,Hist,EW,4,9,273858,5139871,0,0
NLU,Hist,EW,4,9,270167,5145468,0.04737,0
NLU,Hist,EW,4,9,271967,5137540,0.007245,0
NLU,Hist,EW,4,9,282132,5117614,0,1
NLU,Hist,EW,4,9,269046,5122513,0.07236,1
NLU,Hist,EW,4,9,278030,5118406,0,1
NLU,Hist,EW,4,9,265405,5133187,0.1535,1
NLU,Hist,EW,4,9,251707,5136702,0.4589,1
NLU,Hist,EW,4,0,273068,5131502,0,0
NLU,Hist,EW,4,0,279694,5117535,0,0
NLU,Hist,EW,4,0,279739,5113610,0,1
NLU,Hist,EW,4,0,279570,5118200,0,1
NLU,Hist,EW,4,0,273653,5113386,0,1
NLU,Hist,EW,4,0,249770,5119524,0.5021,1
NLU,Hist,EW,4,0,266481,5131886,0.1295,1
LU,C45,WE,4,4,227321,5144032,0,0
LU,C45,WE,4,4,222797,5133161,0,0
LU,C45,WE,4,4,233772,5128752,0.1413,0
LU,C45,WE,4,4,232838,5145148,0.1204,0
LU,C45,WE,4,4,221744,5133878,0,1
LU,C45,WE,4,4,233663,5138293,0.1388,1
LU,C45,WE,4,4,229140,5136811,0.03801,1
LU,C45,WE,4,5,227807,5125296,0.008293,0
LU,C45,WE,4,5,239616,5139851,0.2716,0
LU,C45,WE,4,5,227455,5128607,0.0004459,0
LU,C45,WE,4,5,239246,5127441,0.2633,1
LU,C45,WE,4,5,234094,5146852,0.1484,1
LU,C45,WE,4,5,240996,5122541,0.3023,1
LU,C45,WE,4,5,225458,5126247,0,1
LU,C45,WE,4,5,230361,5126781,0.06523,1
LU,C45,WE,4,6,230235,5128545,0.06242,0
LU,C45,WE,4,6,227217,5134147,0,0
LU,C45,WE,4,6,227540,5124780,0.002341,0
LU,C45,WE,4,6,217742,5138629,0,1
LU,C45,WE,4,6,230688,5127208,0.07252,1
LU,C45,WE,4,6,241180,5137750,0.3064,1
LU,C45,WE,4,6,227176,5138311,0,1
LU,C45,WE,4,7,228406,5122980,0.02165,0
LU,C45,WE,4,7,213974,5131201,0,1
LU,C45,WE,4,7,236432,5116467,0.2006,1
LU,C45,WE,4,7,262087,5133509,0.7725,1
LU,C45,WE,4,7,244804,5115899,0.3872,1
LU,C45,WE,4,7,223001,5133870,0,1
LU,C45,WE,4,8,237789,5131291,0.2308,0
LU,C45,WE,4,8,219834,5134548,0,0
LU,C45,WE,4,8,220384,5134381,0,0
LU,C45,WE,4,8,237225,5132373,0.2182,0
LU,C45,WE,4,8,233733,5137848,0.1404,0
LU,C45,WE,4,9,227631,5129129,0.004369,0
LU,C45,WE,4,9,222847,5128023,0,0
LU,C45,WE,4,9,239039,5140483,0.2587,0
LU,C45,WE,4,9,222974,5133662,0,0
LU,C45,WE,4,9,223770,5124541,0,1
LU,C45,WE,4,9,229362,5137031,0.04296,1
LU,C45,WE,4,9,225640,5129288,0,1
LU,C45,WE,4,9,233649,5111954,0.1385,1
LU,C45,WE,4,9,229158,5127516,0.03841,1
LU,C45,WE,4,0,214368,5132335,0,0
LU,C45,WE,4,0,215323,5133409,0,0
LU,C45,WE,4,0,228231,5135077,0.01775,0
LU,C45,WE,4,0,228913,5136303,0.03295,1
LU,C45,WE,4,0,220608,5141409,0,1
LU,C45,WE,4,0,216441,5128838,0,1
LU,C85,WE,4,4,234877,5141984,0.1659,0
LU,C85,WE,4,4,227827,5143964,0.008739,0
LU,C85,WE,4,4,229443,5143831,0.04476,1
LU,C85,WE,4,4,236535,5116445,0.2029,1
LU,C85,WE,4,4,232974,5112205,0.1235,1
LU,C85,WE,4,5,226679,5134583,0,0
LU,C85,WE,4,5,215963,5133517,0,0
LU,C85,WE,4,5,215214,5133938,0,0
LU,C85,WE,4,5,238992,5147056,0.2576,0
LU,C85,WE,4,5,234954,5115478,0.1676,1
LU,C85,WE,4,5,215275,5133838,0,1
LU,C85,WE,4,6,221467,5131576,0,0
LU,C85,WE,4,6,239840,5126452,0.2765,0
LU,C85,WE,4,6,224633,5140788,0,0
LU,C85,WE,4,6,219109,5133228,0,0
LU,C85,WE,4,6,229834,5138925,0.05348,1
LU,C85,WE,4,6,223523,5134608,0,1
LU,C85,WE,4,7,235620,5117935,0.1825,0
LU,C85,WE,4,7,242251,5134237,0.3303,0
LU,C85,WE,4,7,235765,5141710,0.1857,0
LU,C85,WE,4,7,214883,5132093,0,0
LU,C85,WE,4,7,248491,5143267,0.4694,1
LU,C85,WE,4,7,259787,5131245,0.7212,1
LU,C85,WE,4,7,249972,5123629,0.5024,1
LU,C85,WE,4,7,234986,5115997,0.1683,1
LU,C85,WE,4,7,216776,5123475,0,1
LU,C85,WE,4,8,233899,5142632,0.1441,0
LU,C85,WE,4,8,237262,5115182,0.2191,0
LU,C85,WE,4,8,213831,5133817,0,1
LU,C85,WE,4,8,230573,5136828,0.06996,1
LU,C85,WE,4,8,222403,5134988,0,1
LU,C85,WE,4,8,222814,5138982,0,1
LU,C85,WE,4,8,234930,5143003,0.1671,1
LU,C85,WE,4,9,240559,5140954,0.2926,0
LU,C85,WE,4,9,222002,5127660,0,0
LU,C85,WE,4,9,229081,5127605,0.03669,0
LU,C85,WE,4,9,248965,5120978,0.48,1
LU,C85,WE,4,9,222534,5127562,0,1
LU,C85,WE,4,9,247132,5124060,0.4391,1
LU,C85,WE,4,0,249861,5117920,0.4999,0
LU,C85,WE,4,0,250730,5131801,0.5193,1
LU,C85,WE,4,0,235102,5117474,0.1709,1
LU,C85,WE,4,0,230496,5127021,0.06824,1
LU,C85,WE,4,0,230780,5123651,0.07457,1
LU,Hist,WE,4,4,232852,5113032,0.1208,1
LU,Hist,WE,4,4,253726,5130088,0.5861,1
LU,Hist,WE,4,4,225773,5134906,0,1
LU,Hist,WE,4,4,237265,5117462,0.2191,1
LU,Hist,WE,4,4,219946,5134066,0,1
LU,Hist,WE,4,4,218772,5140909,0,1
LU,Hist,WE,4,5,237918,5116418,0.2337,0
LU,Hist,WE,4,5,214136,5132095,0,0
LU,Hist,WE,4,5,233783,5112920,0.1415,1
LU,Hist,WE,4,5,247583,5143640,0.4492,1
LU,Hist,WE,4,6,217652,5133475,0,0
LU,Hist,WE,4,6,228915,5135863,0.03299,0
LU,Hist,WE,4,6,229532,5126656,0.04675,0
LU,Hist,WE,4,6,237261,5148374,0.2191,1
LU,Hist,WE,4,6,213929,5132890,0,1
LU,Hist,WE,4,6,239245,5129082,0.2633,1
LU,Hist,WE,4,6,217574,5137654,0,1
LU,Hist,WE,4,7,237402,5115663,0.2222,0
LU,Hist,WE,4,7,246768,5149381,0.431,0
LU,Hist,WE,4,7,265011,5133698,0.8377,0
LU,Hist,WE,4,7,239961,5144932,0.2792,0
LU,Hist,WE,4,7,227588,5143228,0.003411,0
LU,Hist,WE,4,7,241917,5146220,0.3228,1
LU,Hist,WE,4,8,223425,5133387,0,0
LU,Hist,WE,4,8,240225,5121155,0.2851,0
LU,Hist,WE,4,8,225802,5139262,0,0
LU,Hist,WE,4,8,220232,5141692,0,0
LU,Hist,WE,4,8,216030,5138108,0,0
LU,Hist,WE,4,8,229231,5126722,0.04004,1
LU,Hist,WE,4,8,237445,5146403,0.2232,1
LU,Hist,WE,4,8,238872,5120845,0.255,1
LU,Hist,WE,4,8,223403,5133102,0,1
LU,Hist,WE,4,9,232661,5112449,0.1165,0
LU,Hist,WE,4,9,227617,5142880,0.004057,1
LU,Hist,WE,4,9,242632,5109815,0.3388,1
LU,Hist,WE,4,0,232057,5137880,0.103,0
LU,Hist,WE,4,0,216112,5129134,0,0
LU,Hist,WE,4,0,218991,5141551,0,0
LU,Hist,WE,4,0,221364,5141376,0,0
LU,Hist,WE,4,0,237255,5115836,0.2189,1
LU,Hist,WE,4,0,226293,5139762,0,1
NLU,C45,WE,4,4,219789,5133781,0,0
NLU,C45,WE,4,4,239281,5126488,0.2641,0
NLU,C45,WE,4,4,221938,5141003,0,1
NLU,C45,WE,4,4,240558,5149589,0.2926,1
NLU,C45,WE,4,4,237043,5144855,0.2142,1
NLU,C45,WE,4,4,232821,5113159,0.1201,1
NLU,C45,WE,4,4,217522,5134576,0,1
NLU,C45,WE,4,5,217421,5127344,0,0
NLU,C45,WE,4,5,233342,5139125,0.1317,0
NLU,C45,WE,4,5,218148,5137868,0,0
NLU,C45,WE,4,5,216519,5137578,0,0
NLU,C45,WE,4,5,231909,5137610,0.09974,1
NLU,C45,WE,4,5,220725,5137985,0,1
NLU,C45,WE,4,5,221177,5131350,0,1
NLU,C45,WE,4,5,214875,5134125,0,1
NLU,C45,WE,4,5,217361,5134587,0,1
NLU,C45,WE,4,6,224543,5145760,0,0
NLU,C45,WE,4,6,220012,5132069,0,0
NLU,C45,WE,4,6,217492,5128117,0,0
NLU,C45,WE,4,6,220496,5139226,0,1
NLU,C45,WE,4,6,219749,5139932,0,1
NLU,C45,WE,4,6,215879,5133637,0,1
NLU,C45,WE,4,6,248423,5140279,0.4679,1
NLU,C45,WE,4,7,233504,5112597,0.1353,0
NLU,C45,WE,4,7,227077,5130021,0,0
NLU,C45,WE,4,7,256631,5143285,0.6509,0
NLU,C45,WE,4,7,233673,5113478,0.1391,0
NLU,C45,WE,4,7,237100,5118075,0.2155,1
NLU,C45,WE,4,7,248999,5121028,0.4807,1
NLU,C45,WE,4,7,217442,5124096,0,1
NLU,C45,WE,4,8,242349,5110129,0.3325,0
NLU,C45,WE,4,8,227325,5128161,0,0
NLU,C45,WE,4,8,238810,5129524,0.2536,0
NLU,C45,WE,4,8,253784,5138329,0.5874,0
NLU,C45,WE,4,8,240025,5125368,0.2807,0
NLU,C45,WE,4,8,239716,5119530,0.2738,0
NLU,C45,WE,4,8,224888,5142120,0,0
NLU,C45,WE,4,8,236663,5149097,0.2057,1
NLU,C45,WE,4,8,236715,5138439,0.2069,1
NLU,C45,WE,4,8,232575,5139056,0.1146,1
NLU,C45,WE,4,9,222758,5137712,0,0
NLU,C45,WE,4,9,222050,5127878,0,0
NLU,C45,WE,4,9,230095,5136801,0.0593,0
NLU,C45,WE,4,9,224312,5130391,0,0
NLU,C45,WE,4,9,223004,5133183,0,1
NLU,C45,WE,4,0,249727,5139062,0.497,0
NLU,C45,WE,4,0,215377,5133646,0,0
NLU,C45,WE,4,0,215500,5129424,0,1
NLU,C45,WE,4,0,236725,5115789,0.2071,1
NLU,C45,WE,4,0,226341,5138134,0,1
NLU,C45,WE,4,0,227500,5135302,0.001449,1
NLU,C45,WE,4,0,220382,5142497,0,1
NLU,C85,WE,4,4,221635,5140431,0,0
NLU,C85,WE,4,4,246997,5149719,0.4361,0
NLU,C85,WE,4,4,233888,5114305,0.1439,0
NLU,C85,WE,4,4,235640,5139637,0.1829,1
NLU,C85,WE,4,4,242634,5139186,0.3388,1
NLU,C85,WE,4,4,225988,5137119,0,1
NLU,C85,WE,4,4,229729,5143002,0.05114,1
NLU,C85,WE,4,4,222966,5141129,0,1
NLU,C85,WE,4,4,235933,5141687,0.1894,1
NLU,C85,WE,4,5,217061,5138341,0,0
NLU,C85,WE,4,5,241597,5126935,0.3157,0
NLU,C85,WE,4,5,233031,5143957,0.1248,1
NLU,C85,WE,4,5,222025,5139472,0,1
